customer_id,loyalty_program_id,enrollment_date,tier,active_status,churn_date
20683,3,2024-01-25 22:57:03.969162,Gold,Yes,2019-12-20 22:57:03.969162
13130,5,2024-10-26 22:57:03.969162,Premium,Yes,
44238,4,2023-04-18 22:57:03.969162,Gold,Yes,2021-08-25 22:57:03.969162
23716,5,2018-08-19 22:57:03.969162,Premium,Yes,
28942,5,2024-08-01 22:57:03.969162,,Yes,
63153,1,2024-05-12 22:57:03.969162,Bronze,Yes,
31200,5,2024-10-18 22:57:03.969162,,Yes,
9960,1,2017-12-05 22:57:03.969162,,Yes,
53311,4,2024-08-25 22:57:03.969162,Gold,Yes,2019-10-08 22:57:03.969162
1180,5,2020-12-30 22:57:03.969162,Pro,Yes,2024-12-23 22:57:03.969162
13333,2,2021-02-17 22:57:03.969162,Gold,Yes,2018-05-30 22:57:03.969162
46036,5,2021-11-17 22:57:03.969162,Premium,Yes,
9304,1,2024-04-22 22:57:03.969162,Silver,Yes,
61688,3,2018-12-11 22:57:03.969162,Gold,Yes,
32788,2,2017-12-21 22:57:03.969162,,Yes,
35973,2,2020-07-11 22:57:03.969162,Gold,Yes,
57209,3,2018-10-31 22:57:03.969162,Bronze,Yes,
88426,3,2020-05-18 22:57:03.969162,Premium,Yes,2017-08-21 22:57:03.969162
14037,5,2020-09-29 22:57:03.969162,,Yes,
53145,5,2025-01-14 22:57:03.969162,Silver,Yes,
19125,5,2021-11-14 22:57:03.969162,,Yes,
19810,5,2024-09-01 22:57:03.969162,Gold,Yes,2018-05-02 22:57:03.969162
47476,2,2022-04-11 22:57:03.969162,Bronze,Yes,
18422,1,2019-02-28 22:57:03.969162,Gold,Yes,
47530,2,2019-04-06 22:57:03.969162,,Yes,
64925,5,2023-08-10 22:57:03.969162,Pro,Yes,2024-01-26 22:57:03.969162
74869,2,2023-03-08 22:57:03.969162,Gold,No,
96629,3,2020-02-03 22:57:03.969162,Pro,Yes,
56101,2,2020-03-11 22:57:03.969162,Bronze,Yes,
2657,5,2019-01-24 22:57:03.969162,Silver,Yes,2018-07-26 22:57:03.969162
70863,3,2022-09-01 22:57:03.969162,,Yes,2018-10-08 22:57:03.969162
91122,5,2023-01-10 22:57:03.969162,Premium,Yes,
71914,2,2024-08-28 22:57:03.969162,Bronze,Yes,
36315,4,2024-07-07 22:57:03.969162,Premium,Yes,
59561,4,2021-07-08 22:57:03.969162,Premium,Yes,
15312,4,2023-05-03 22:57:03.969162,Bronze,No,
70617,2,2024-10-20 22:57:03.969162,Bronze,Yes,
21311,3,2022-11-12 22:57:03.969162,Premium,Yes,
11190,1,2020-11-17 22:57:03.969162,Bronze,Yes,
62828,2,2022-03-25 22:57:03.969162,Premium,Yes,
93480,2,2022-10-14 22:57:03.969162,Silver,Yes,
41576,2,2025-02-21 22:57:03.969162,Bronze,Yes,
92968,3,2023-02-26 22:57:03.969162,Pro,Yes,
85776,5,2025-05-05 22:57:03.969162,Premium,Yes,
655,5,2024-03-03 22:57:03.969162,Pro,No,
59480,1,2024-09-24 22:57:03.969162,,No,
49818,1,2023-03-15 22:57:03.969162,,No,
9395,3,2021-11-30 22:57:03.969162,Pro,Yes,
296,1,2023-12-22 22:57:03.969162,Pro,No,
84909,4,2019-11-14 22:57:03.969162,Gold,Yes,
71263,3,2023-08-16 22:57:03.969162,,Yes,
85410,4,2019-12-13 22:57:03.969162,Pro,Yes,
76653,4,2019-03-15 22:57:03.969162,,Yes,
25944,1,2018-05-04 22:57:03.969162,Bronze,Yes,
75998,3,2021-07-24 22:57:03.969162,Premium,Yes,
17671,4,2021-02-11 22:57:03.969162,Bronze,Yes,
10632,3,2018-10-28 22:57:03.969162,Silver,Yes,
59889,1,2019-10-24 22:57:03.969162,Premium,No,
55395,4,2023-01-07 22:57:03.969162,Silver,Yes,
76386,2,2017-11-18 22:57:03.969162,Pro,Yes,
37852,4,2024-05-06 22:57:03.969162,Pro,Yes,2020-03-25 22:57:03.969162
29871,5,2023-09-27 22:57:03.969162,Silver,Yes,
2676,3,2023-04-07 22:57:03.969162,Pro,Yes,
830,1,2020-10-20 22:57:03.969162,Pro,No,
6255,2,2017-12-08 22:57:03.969162,Premium,Yes,
92180,4,2022-04-23 22:57:03.969162,Pro,No,2022-06-07 22:57:03.969162
33931,3,2019-03-10 22:57:03.969162,Pro,Yes,
93927,5,2023-07-07 22:57:03.969162,,Yes,
81562,2,2024-11-24 22:57:03.969162,Premium,Yes,
88293,4,2025-02-25 22:57:03.969162,Pro,No,
96974,2,2019-09-21 22:57:03.969162,Premium,No,
37311,3,2020-09-04 22:57:03.969162,Gold,No,
47519,2,2022-12-23 22:57:03.969162,Gold,Yes,
50522,4,2024-12-20 22:57:03.969162,,Yes,
36550,5,2021-03-27 22:57:03.969162,Gold,Yes,
9592,4,2020-11-07 22:57:03.969162,Gold,No,
35763,3,2019-12-17 22:57:03.969162,Silver,Yes,
33219,5,2023-06-13 22:57:03.969162,Premium,Yes,
28410,3,2023-09-24 22:57:03.969162,Premium,Yes,
33606,4,2020-04-22 22:57:03.969162,Bronze,Yes,
7701,3,2020-03-19 22:57:03.969162,Silver,Yes,
84,1,2023-06-28 22:57:03.969162,Gold,Yes,
39758,1,2019-09-30 22:57:03.969162,Pro,No,
19770,1,2021-12-27 22:57:03.969162,Bronze,Yes,
82135,1,2025-02-15 22:57:03.969162,Premium,Yes,
69985,5,2018-11-24 22:57:03.969162,,Yes,
67473,3,2025-03-02 22:57:03.969162,Pro,Yes,
99328,4,2019-10-15 22:57:03.969162,,Yes,
77752,5,2018-12-27 22:57:03.969162,,Yes,
19044,3,2025-02-12 22:57:03.969162,Premium,Yes,
76871,4,2017-08-08 22:57:03.969162,,Yes,
61645,3,2018-01-28 22:57:03.969162,Premium,Yes,
42926,1,2021-10-17 22:57:03.969162,Gold,Yes,
84024,4,2018-06-06 22:57:03.969162,Gold,Yes,
13707,5,2023-03-23 22:57:03.969162,Gold,Yes,
36821,5,2020-04-18 22:57:03.969162,Gold,Yes,
16167,2,2019-07-04 22:57:03.969162,Bronze,Yes,
31076,1,2018-04-20 22:57:03.969162,Premium,Yes,
7984,4,2020-02-09 22:57:03.969162,Premium,Yes,
51768,1,2018-11-07 22:57:03.969162,Silver,Yes,
73258,1,2017-11-01 22:57:03.969162,Bronze,Yes,2019-11-18 22:57:03.969162
5924,2,2019-01-16 22:57:03.969162,Premium,Yes,
77944,1,2023-12-09 22:57:03.969162,,Yes,
56921,5,2024-11-12 22:57:03.969162,Silver,Yes,
27637,4,2019-10-08 22:57:03.969162,Gold,No,2019-05-16 22:57:03.969162
55564,4,2021-10-05 22:57:03.969162,Silver,Yes,
88258,1,2022-02-02 22:57:03.969162,Silver,Yes,
69246,1,2018-01-15 22:57:03.969162,Premium,Yes,
19218,4,2020-06-27 22:57:03.969162,Bronze,Yes,
19675,5,2025-06-22 22:57:03.969162,Premium,Yes,
81083,2,2024-07-08 22:57:03.969162,Gold,Yes,2024-02-10 22:57:03.969162
7248,1,2020-08-31 22:57:03.969162,,Yes,
54029,1,2024-11-19 22:57:03.969162,Premium,Yes,
54164,4,2021-12-03 22:57:03.969162,Bronze,No,
33553,3,2025-07-13 22:57:03.969162,Premium,Yes,2020-10-17 22:57:03.969162
82877,2,2021-07-11 22:57:03.969162,,Yes,2024-09-22 22:57:03.969162
24293,2,2018-09-09 22:57:03.969162,Gold,Yes,
1444,4,2022-12-11 22:57:03.969162,Silver,No,
18415,2,2024-11-08 22:57:03.969162,,Yes,
36716,3,2022-11-24 22:57:03.969162,Premium,Yes,
73748,5,2024-02-03 22:57:03.969162,Pro,Yes,
34562,3,2025-06-17 22:57:03.969162,Pro,Yes,
9292,3,2019-12-18 22:57:03.969162,,Yes,2017-12-12 22:57:03.969162
43606,3,2024-05-15 22:57:03.969162,,No,
93503,4,2024-03-14 22:57:03.969162,Gold,Yes,
73397,3,2020-04-16 22:57:03.969162,Premium,Yes,
80242,2,2021-08-23 22:57:03.969162,Gold,Yes,2024-08-02 22:57:03.969162
69467,4,2022-12-12 22:57:03.969162,Pro,No,
6120,5,2025-02-03 22:57:03.969162,Silver,Yes,
78111,3,2019-10-04 22:57:03.969162,Bronze,No,
9949,3,2024-05-30 22:57:03.969162,Silver,Yes,
78,1,2018-08-21 22:57:03.969162,Silver,Yes,
99001,2,2017-11-11 22:57:03.969162,Bronze,No,
38197,4,2017-11-11 22:57:03.969162,Pro,Yes,
46960,5,2024-10-11 22:57:03.969162,Premium,Yes,
47039,2,2023-10-19 22:57:03.969162,Gold,Yes,2021-11-21 22:57:03.969162
20536,3,2019-08-18 22:57:03.969162,Pro,Yes,
57005,1,2022-06-12 22:57:03.969162,Bronze,Yes,2021-07-19 22:57:03.969162
63839,5,2024-05-19 22:57:03.969162,Premium,Yes,
45086,2,2017-10-22 22:57:03.969162,Pro,Yes,2017-08-30 22:57:03.969162
37072,5,2017-12-29 22:57:03.969162,Silver,Yes,
67211,2,2020-01-23 22:57:03.969162,Gold,Yes,
83861,5,2020-09-02 22:57:03.969162,Gold,No,
23001,3,2021-09-09 22:57:03.969162,Gold,Yes,
74106,2,2023-09-24 22:57:03.969162,Premium,Yes,
73462,4,2021-04-10 22:57:03.969162,Gold,Yes,
93882,1,2021-01-31 22:57:03.969162,Gold,Yes,
21815,1,2023-01-31 22:57:03.969162,Bronze,Yes,
52007,5,2025-04-09 22:57:03.969162,Bronze,Yes,
84327,5,2020-05-13 22:57:03.969162,Bronze,No,
39890,1,2020-01-15 22:57:03.969162,Pro,Yes,
96762,5,2020-07-27 22:57:03.969162,Silver,No,
94606,1,2024-04-27 22:57:03.969162,Premium,Yes,
62254,1,2022-10-05 22:57:03.969162,Pro,Yes,
5487,5,2018-08-10 22:57:03.969162,,Yes,2020-12-15 22:57:03.969162
27093,3,2024-03-06 22:57:03.969162,Bronze,Yes,
37451,5,2017-08-24 22:57:03.969162,,Yes,
15734,4,2024-06-24 22:57:03.969162,,Yes,2025-04-13 22:57:03.969162
28458,1,2023-08-25 22:57:03.969162,,Yes,
9435,5,2020-11-07 22:57:03.969162,,Yes,
59144,3,2020-03-08 22:57:03.969162,Pro,Yes,
27618,4,2017-09-13 22:57:03.969162,,Yes,
74457,2,2020-09-18 22:57:03.969162,Silver,Yes,
72356,3,2020-03-06 22:57:03.969162,Premium,Yes,2023-09-04 22:57:03.969162
54571,4,2020-02-02 22:57:03.969162,Pro,No,
76186,1,2020-10-18 22:57:03.969162,Silver,Yes,
24651,1,2025-07-11 22:57:03.969162,Premium,Yes,
70799,3,2019-04-04 22:57:03.969162,Silver,Yes,
61132,1,2020-09-13 22:57:03.969162,Gold,Yes,
4412,4,2020-05-07 22:57:03.969162,,Yes,
12565,2,2024-05-16 22:57:03.969162,Bronze,Yes,
68254,3,2021-12-26 22:57:03.969162,,No,
22506,1,2023-12-17 22:57:03.969162,Bronze,Yes,
13801,4,2022-09-22 22:57:03.969162,,Yes,
34171,5,2021-01-02 22:57:03.969162,Premium,Yes,
84325,2,2020-07-23 22:57:03.969162,,Yes,
73160,4,2021-04-13 22:57:03.969162,,Yes,
10708,2,2025-07-12 22:57:03.969162,Premium,No,
84134,3,2018-06-28 22:57:03.969162,Bronze,Yes,
50618,1,2022-07-01 22:57:03.969162,Pro,Yes,
82074,3,2020-04-13 22:57:03.969162,,Yes,
21418,5,2024-05-24 22:57:03.969162,Gold,Yes,2018-10-24 22:57:03.969162
55094,5,2020-08-11 22:57:03.969162,Silver,No,
63942,2,2024-02-05 22:57:03.969162,Bronze,Yes,
68005,1,2019-08-18 22:57:03.969162,Premium,Yes,
75811,1,2021-02-18 22:57:03.969162,Premium,Yes,2020-05-12 22:57:03.969162
92816,5,2023-07-18 22:57:03.969162,Pro,Yes,
66466,4,2025-03-05 22:57:03.969162,Silver,No,
27337,5,2019-03-07 22:57:03.969162,Silver,Yes,
70795,3,2021-11-22 22:57:03.969162,Gold,Yes,2021-04-06 22:57:03.969162
53296,1,2024-07-25 22:57:03.969162,Bronze,Yes,
1886,1,2019-11-27 22:57:03.969162,Silver,Yes,
80437,4,2017-12-05 22:57:03.969162,Gold,Yes,
72232,2,2023-06-11 22:57:03.969162,,Yes,
10882,3,2021-09-04 22:57:03.969162,,Yes,2022-05-03 22:57:03.969162
11067,2,2019-03-24 22:57:03.969162,Silver,Yes,
13752,4,2022-11-10 22:57:03.969162,Bronze,Yes,
3084,3,2024-11-23 22:57:03.969162,Bronze,Yes,
3383,4,2020-04-18 22:57:03.969162,Pro,Yes,2019-09-09 22:57:03.969162
26245,4,2023-08-22 22:57:03.969162,Silver,No,2025-02-10 22:57:03.969162
6102,2,2023-01-06 22:57:03.969162,Premium,Yes,2023-11-06 22:57:03.969162
30950,2,2018-07-25 22:57:03.969162,,Yes,
38772,4,2020-06-14 22:57:03.969162,Pro,No,
7407,3,2024-12-27 22:57:03.969162,Silver,Yes,
54115,5,2025-03-23 22:57:03.969162,Premium,Yes,
40636,2,2025-02-22 22:57:03.969162,Pro,Yes,2019-04-24 22:57:03.969162
99987,2,2024-01-14 22:57:03.969162,Gold,Yes,
71969,5,2018-10-10 22:57:03.969162,Pro,Yes,
31051,1,2018-07-13 22:57:03.969162,,Yes,
91939,5,2023-12-15 22:57:03.969162,Silver,Yes,2019-10-11 22:57:03.969162
30188,1,2021-04-21 22:57:03.969162,Pro,Yes,
29079,3,2024-10-06 22:57:03.969162,Pro,Yes,
19962,1,2020-02-09 22:57:03.969162,Pro,Yes,
99916,1,2021-05-03 22:57:03.969162,Pro,No,
60726,2,2019-09-01 22:57:03.969162,Bronze,Yes,
77190,2,2021-04-15 22:57:03.969162,Gold,Yes,
70466,5,2018-11-07 22:57:03.969162,Bronze,No,
86221,3,2025-02-24 22:57:03.969162,Premium,No,
44475,5,2024-09-03 22:57:03.969162,Silver,Yes,
31753,5,2020-05-06 22:57:03.969162,,Yes,
90829,4,2020-05-10 22:57:03.969162,Silver,Yes,
90723,2,2021-01-08 22:57:03.969162,Gold,Yes,
70418,3,2018-03-18 22:57:03.969162,,Yes,
93870,4,2020-03-04 22:57:03.969162,Gold,No,
94890,5,2019-10-15 22:57:03.969162,Gold,No,2019-10-01 22:57:03.969162
72982,5,2023-11-04 22:57:03.969162,Bronze,Yes,
30667,4,2024-02-09 22:57:03.969162,Silver,Yes,
72301,3,2022-09-16 22:57:03.969162,Bronze,Yes,
19795,4,2025-02-06 22:57:03.969162,Gold,Yes,
11394,5,2020-04-14 22:57:03.969162,,Yes,2022-07-23 22:57:03.969162
67666,1,2024-02-16 22:57:03.969162,,Yes,2021-03-26 22:57:03.969162
12086,2,2019-06-12 22:57:03.969162,Premium,Yes,2020-06-27 22:57:03.969162
28089,4,2021-08-01 22:57:03.969162,Bronze,Yes,
70994,1,2024-04-17 22:57:03.969162,Bronze,No,
80483,5,2020-08-09 22:57:03.969162,Pro,Yes,2018-11-26 22:57:03.969162
98322,2,2024-07-06 22:57:03.969162,,No,
48082,4,2021-04-09 22:57:03.969162,Gold,Yes,2023-09-01 22:57:03.969162
38306,3,2020-08-27 22:57:03.969162,Premium,Yes,
79318,4,2020-12-31 22:57:03.969162,Premium,Yes,
62471,3,2019-03-02 22:57:03.969162,Silver,Yes,2018-09-02 22:57:03.969162
44813,1,2018-07-04 22:57:03.969162,Pro,Yes,
96757,5,2017-08-24 22:57:03.969162,Bronze,Yes,
95190,4,2025-06-11 22:57:03.969162,Bronze,No,
59605,4,2021-03-25 22:57:03.969162,Pro,Yes,2022-02-25 22:57:03.969162
9521,2,2020-04-18 22:57:03.969162,Gold,Yes,
35142,2,2024-03-05 22:57:03.969162,,Yes,2024-12-22 22:57:03.969162
43710,5,2019-12-06 22:57:03.969162,Silver,Yes,
42363,3,2020-02-26 22:57:03.969162,Premium,Yes,
30494,4,2024-03-12 22:57:03.969162,Gold,No,
36375,1,2021-01-11 22:57:03.969162,Premium,Yes,
50268,3,2025-07-09 22:57:03.969162,Bronze,Yes,
37634,1,2020-08-11 22:57:03.969162,Premium,Yes,2018-08-28 22:57:03.969162
82339,5,2022-06-16 22:57:03.969162,Premium,Yes,
98152,2,2021-01-08 22:57:03.969162,Gold,Yes,2022-12-23 22:57:03.969162
26017,4,2023-06-02 22:57:03.969162,Premium,Yes,
29329,2,2022-04-01 22:57:03.969162,Gold,Yes,2022-09-17 22:57:03.969162
22623,2,2020-04-14 22:57:03.969162,Pro,No,
8953,1,2018-01-11 22:57:03.969162,Premium,Yes,
53196,1,2020-08-03 22:57:03.969162,Bronze,Yes,2018-09-09 22:57:03.969162
77128,4,2019-01-04 22:57:03.969162,Pro,Yes,
29855,5,2019-12-29 22:57:03.969162,Silver,Yes,
18575,5,2024-07-04 22:57:03.969162,Bronze,Yes,
51702,1,2018-05-14 22:57:03.969162,Silver,Yes,
49827,3,2019-01-21 22:57:03.969162,,Yes,
44083,4,2018-03-08 22:57:03.969162,,Yes,
20976,3,2017-09-25 22:57:03.969162,Bronze,Yes,2020-02-16 22:57:03.969162
39488,1,2023-03-25 22:57:03.969162,Bronze,Yes,
66407,4,2019-05-05 22:57:03.969162,Premium,Yes,2024-08-11 22:57:03.969162
54123,1,2025-04-14 22:57:03.969162,Gold,Yes,
74513,2,2024-06-08 22:57:03.969162,Silver,Yes,
88035,3,2023-06-10 22:57:03.969162,Pro,Yes,
74228,1,2017-12-21 22:57:03.969162,Bronze,Yes,
94691,4,2020-11-09 22:57:03.969162,,Yes,
11839,3,2017-08-11 22:57:03.969162,Bronze,Yes,
85734,1,2022-02-10 22:57:03.969162,Premium,Yes,
63253,3,2018-03-09 22:57:03.969162,,Yes,
37176,2,2022-05-14 22:57:03.969162,Premium,No,
40212,3,2019-05-04 22:57:03.969162,Gold,Yes,
91825,5,2019-11-22 22:57:03.969162,Gold,No,2021-12-16 22:57:03.969162
61184,2,2022-06-24 22:57:03.969162,Bronze,Yes,
1106,5,2019-02-28 22:57:03.969162,Silver,Yes,
77427,5,2020-10-16 22:57:03.969162,,Yes,
34852,2,2019-01-08 22:57:03.969162,Gold,Yes,
95780,5,2025-02-21 22:57:03.969162,Pro,No,2017-10-21 22:57:03.969162
73641,2,2019-02-26 22:57:03.969162,Pro,No,2022-09-04 22:57:03.969162
71821,3,2023-05-23 22:57:03.969162,Pro,No,2018-12-01 22:57:03.969162
39112,1,2019-10-15 22:57:03.969162,,Yes,
72524,3,2022-09-28 22:57:03.969162,,Yes,2020-01-10 22:57:03.969162
50683,4,2018-06-03 22:57:03.969162,Bronze,Yes,
52523,3,2025-02-20 22:57:03.969162,Premium,Yes,
25166,2,2020-10-31 22:57:03.969162,Gold,Yes,
62527,2,2024-12-08 22:57:03.969162,Gold,No,
77151,4,2022-10-19 22:57:03.969162,Bronze,No,
32531,1,2022-02-19 22:57:03.969162,,Yes,
43377,4,2025-03-05 22:57:03.969162,Pro,No,
40244,3,2022-12-15 22:57:03.969162,,Yes,
18458,2,2020-07-31 22:57:03.969162,Silver,Yes,
97756,3,2023-06-02 22:57:03.969162,Pro,Yes,
50976,3,2020-10-05 22:57:03.969162,Premium,Yes,
29364,1,2018-10-28 22:57:03.969162,Silver,Yes,2019-11-30 22:57:03.969162
64476,2,2021-11-29 22:57:03.969162,,Yes,
31846,3,2024-02-13 22:57:03.969162,Silver,Yes,2021-05-01 22:57:03.969162
83993,1,2022-10-18 22:57:03.969162,Bronze,Yes,2024-09-13 22:57:03.969162
32515,1,2019-12-17 22:57:03.969162,Gold,Yes,
76506,4,2023-01-10 22:57:03.969162,Silver,No,2021-09-22 22:57:03.969162
60002,1,2018-03-06 22:57:03.969162,Bronze,Yes,
14011,2,2023-05-10 22:57:03.969162,Silver,Yes,2019-04-25 22:57:03.969162
63462,3,2025-04-28 22:57:03.969162,Gold,Yes,
71763,4,2018-05-30 22:57:03.969162,Premium,No,
60659,1,2025-07-05 22:57:03.969162,Premium,Yes,
66000,5,2023-12-09 22:57:03.969162,Gold,Yes,
90889,4,2024-02-12 22:57:03.969162,Gold,Yes,
96390,3,2020-06-22 22:57:03.969162,Premium,Yes,
30755,3,2024-07-15 22:57:03.969162,Premium,Yes,
48980,5,2023-10-11 22:57:03.969162,,Yes,
90499,3,2022-01-19 22:57:03.969162,,Yes,
65901,2,2025-05-07 22:57:03.969162,Premium,Yes,
85737,3,2024-03-09 22:57:03.969162,Pro,Yes,2022-08-09 22:57:03.969162
9148,2,2022-07-08 22:57:03.969162,Gold,Yes,
33824,3,2024-04-02 22:57:03.969162,Premium,No,
80988,1,2023-11-05 22:57:03.969162,Bronze,Yes,
84364,3,2022-02-02 22:57:03.969162,Silver,Yes,
19979,5,2023-11-11 22:57:03.969162,Pro,Yes,
17124,5,2018-09-13 22:57:03.969162,Bronze,No,2019-05-19 22:57:03.969162
93744,1,2017-10-09 22:57:03.969162,Silver,No,
75536,3,2018-12-21 22:57:03.969162,,Yes,
90731,2,2024-03-20 22:57:03.969162,Gold,Yes,
30743,3,2023-06-11 22:57:03.969162,,Yes,
84820,2,2019-11-11 22:57:03.969162,,Yes,2024-12-17 22:57:03.969162
48465,3,2018-03-31 22:57:03.969162,Pro,Yes,
67814,4,2025-02-09 22:57:03.969162,,Yes,
85069,2,2024-05-04 22:57:03.969162,,Yes,
8820,5,2019-05-24 22:57:03.969162,Gold,Yes,2019-12-30 22:57:03.969162
80786,5,2025-04-19 22:57:03.969162,Pro,Yes,2024-03-26 22:57:03.969162
75041,5,2018-06-28 22:57:03.969162,Gold,Yes,
10769,1,2024-11-05 22:57:03.969162,Silver,Yes,2021-08-12 22:57:03.969162
46976,3,2020-03-11 22:57:03.969162,,Yes,
44727,3,2022-10-15 22:57:03.969162,Silver,Yes,
26531,2,2024-08-10 22:57:03.969162,Pro,Yes,
70834,5,2022-12-19 22:57:03.969162,Bronze,Yes,
20049,5,2019-11-04 22:57:03.969162,,Yes,
52890,2,2022-04-20 22:57:03.969162,,Yes,2020-10-23 22:57:03.969162
88884,1,2021-04-04 22:57:03.969162,Gold,Yes,
1413,2,2024-02-18 22:57:03.969162,Silver,Yes,
19324,3,2019-10-01 22:57:03.969162,Gold,Yes,
27123,5,2025-04-08 22:57:03.969162,Gold,No,
37440,2,2020-11-14 22:57:03.969162,Bronze,Yes,
34505,4,2019-12-24 22:57:03.969162,,Yes,
79134,4,2023-10-18 22:57:03.969162,Premium,No,
77636,3,2019-07-27 22:57:03.969162,Bronze,Yes,
86073,4,2018-07-07 22:57:03.969162,Premium,Yes,2021-03-28 22:57:03.969162
69127,1,2024-01-04 22:57:03.969162,Silver,No,2020-04-16 22:57:03.969162
95989,3,2025-07-22 22:57:03.969162,Gold,No,
67536,2,2021-12-30 22:57:03.969162,,Yes,
90506,2,2023-01-01 22:57:03.969162,Gold,No,2024-08-04 22:57:03.969162
41436,5,2023-09-05 22:57:03.969162,Bronze,Yes,
71601,2,2022-05-29 22:57:03.969162,Bronze,Yes,
20914,3,2021-11-18 22:57:03.969162,,No,2018-07-09 22:57:03.969162
22267,4,2024-08-19 22:57:03.969162,Pro,Yes,
30032,2,2018-04-27 22:57:03.969162,Silver,Yes,
37628,5,2025-03-30 22:57:03.969162,Premium,Yes,
71797,2,2020-02-03 22:57:03.969162,Gold,Yes,
47825,2,2023-12-15 22:57:03.969162,,No,2023-06-11 22:57:03.969162
60558,2,2023-10-12 22:57:03.969162,Bronze,No,
62922,3,2017-11-14 22:57:03.969162,Bronze,Yes,
28706,4,2023-10-30 22:57:03.969162,,Yes,2020-11-17 22:57:03.969162
90579,1,2023-11-25 22:57:03.969162,Bronze,No,
6297,4,2018-02-01 22:57:03.969162,Silver,No,
23628,3,2023-08-02 22:57:03.969162,Gold,No,
65261,3,2023-08-13 22:57:03.969162,Premium,Yes,
69498,5,2022-06-08 22:57:03.969162,Premium,Yes,
37422,2,2019-06-22 22:57:03.969162,,Yes,
14572,1,2018-11-14 22:57:03.969162,Premium,Yes,2020-07-17 22:57:03.969162
961,5,2017-10-26 22:57:03.969162,Bronze,Yes,
53191,4,2022-10-27 22:57:03.969162,Bronze,Yes,
58455,5,2018-02-14 22:57:03.969162,Bronze,Yes,
96293,4,2022-09-01 22:57:03.969162,Gold,No,
24766,4,2018-03-31 22:57:03.969162,Pro,Yes,
19082,5,2020-08-22 22:57:03.969162,Premium,Yes,
2638,3,2017-12-10 22:57:03.969162,Bronze,Yes,
67555,4,2020-11-02 22:57:03.969162,Pro,Yes,2024-06-26 22:57:03.969162
71772,5,2024-09-21 22:57:03.969162,Premium,No,
90368,5,2024-04-22 22:57:03.969162,Bronze,No,
13003,3,2020-02-15 22:57:03.969162,,Yes,
76216,1,2018-04-03 22:57:03.969162,Pro,Yes,
71027,5,2018-05-31 22:57:03.969162,Premium,Yes,
1053,4,2022-02-10 22:57:03.969162,Silver,Yes,
25893,2,2019-02-19 22:57:03.969162,Premium,Yes,2021-08-29 22:57:03.969162
766,3,2019-05-01 22:57:03.969162,Silver,Yes,
6500,2,2017-11-13 22:57:03.969162,Bronze,Yes,
64352,4,2024-11-30 22:57:03.969162,Bronze,Yes,
48384,2,2018-03-08 22:57:03.969162,Gold,No,
68042,1,2023-09-18 22:57:03.969162,,Yes,
34978,2,2018-02-05 22:57:03.969162,Bronze,Yes,2021-08-18 22:57:03.969162
45748,5,2021-11-26 22:57:03.969162,Silver,Yes,
86506,5,2024-05-13 22:57:03.969162,Pro,Yes,
10447,1,2020-04-03 22:57:03.969162,Bronze,Yes,
36536,5,2018-05-30 22:57:03.969162,Gold,Yes,2022-05-01 22:57:03.969162
23130,2,2024-12-29 22:57:03.969162,Gold,Yes,
57303,3,2019-06-02 22:57:03.969162,Pro,Yes,
84944,3,2023-09-07 22:57:03.969162,Pro,Yes,2025-06-17 22:57:03.969162
94321,3,2024-06-21 22:57:03.969162,Premium,No,
41781,4,2022-02-22 22:57:03.969162,Pro,Yes,2020-06-22 22:57:03.969162
21414,4,2020-08-18 22:57:03.969162,,Yes,
60221,2,2019-10-29 22:57:03.969162,Pro,Yes,
50765,4,2024-10-25 22:57:03.969162,Pro,Yes,
82543,2,2024-04-04 22:57:03.969162,Silver,Yes,2020-10-25 22:57:03.969162
36671,5,2022-04-16 22:57:03.969162,Bronze,Yes,
78756,1,2024-05-25 22:57:03.969162,,Yes,
58890,1,2025-06-04 22:57:03.969162,Pro,Yes,2018-07-07 22:57:03.969162
721,1,2019-02-20 22:57:03.969162,,Yes,2022-10-28 22:57:03.969162
93521,2,2023-09-28 22:57:03.969162,Silver,Yes,
39102,3,2021-07-30 22:57:03.969162,Gold,Yes,
64052,2,2018-07-21 22:57:03.969162,Gold,Yes,
7023,5,2022-06-28 22:57:03.969162,,No,2017-12-22 22:57:03.969162
68258,2,2020-06-12 22:57:03.969162,Bronze,Yes,
27489,3,2020-07-26 22:57:03.969162,Pro,Yes,2021-09-09 22:57:03.969162
85721,2,2022-10-06 22:57:03.969162,Silver,Yes,
51275,3,2021-11-12 22:57:03.969162,Bronze,Yes,
65475,5,2023-02-18 22:57:03.969162,Premium,Yes,
29005,3,2024-08-24 22:57:03.969162,Pro,Yes,2021-09-09 22:57:03.969162
20273,2,2020-02-09 22:57:03.969162,Silver,No,2020-07-29 22:57:03.969162
32021,2,2018-12-29 22:57:03.969162,Pro,Yes,
77441,2,2020-01-11 22:57:03.969162,Silver,Yes,
22041,3,2023-02-13 22:57:03.969162,Gold,Yes,
14227,1,2025-01-20 22:57:03.969162,Bronze,Yes,
93816,1,2018-04-07 22:57:03.969162,Gold,Yes,2017-12-05 22:57:03.969162
99663,3,2024-10-28 22:57:03.969162,Premium,Yes,
75936,5,2022-11-04 22:57:03.969162,Silver,Yes,
45473,4,2022-06-24 22:57:03.969162,Gold,Yes,
56227,4,2023-06-26 22:57:03.969162,Pro,Yes,2018-06-17 22:57:03.969162
